Country,Admin1,Facility name,Facility type,Ownership,Lat,Long,LL source,iso3c,facility_type_9,Tier,Tier_name
Ghana,Northern,Binchera  Health Centre,Health Centre,MoH,9.11334,-0.0012,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Binde  Rural  Hospital,Hospital,FBO,10.56562,-0.02876,GPS,GHA,Hospital,3.0,Tier3 provincial hospital
Ghana,Northern,Blajai Evangelical Presbyterian Health Centre,Health Centre,FBO,8.357,0.079,Combination,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Boachipe Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,8.806355,-1.778042,Other,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Bole District Hospital,District Hospital,MoH,9.0276,-2.49736,GPS,GHA,Hospital,3.0,Tier3 provincial hospital
Ghana,Northern,Bontanga Health Centre,Health Centre,MoH,9.52716,-0.94687,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Buipe Health Centre,Health Centre,MoH,8.78374,-1.46939,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Buma Health Centre,Health Centre,MoH,8.29827,-0.85536,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Bunbon Health Centre,Health Centre,MoH,9.70079,-0.09859,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Bunburika Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,10.40056,0.25425,GPS,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Bunjai Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,8.73741,-0.50597,GPS,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Bunkpurugu  Health Centre,Health Centre,MoH,10.516667,0.1,Google Earth,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Busunu Health Centre,Health Centre,MoH,9.16482,-1.50966,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Carpenter Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,8.357346,-2.135365,Combination,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Catholic PHC,Health Centre,FBO,9.03223,-2.48661,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Catholic PHC Clinic,Clinic,MoH,8.54888,-0.51912,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Northern,Chamba  Health Centre,Health Centre,FBO,8.69374,-0.13959,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Chereponi Health Centre,Health Centre,MoH,10.13118,0.28735,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Cheshegu  Clinic,Clinic,MoH,9.45623,-0.955,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Northern,Chibrinyo Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,8.254624,-1.934118,Other,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Church of Christ Health Centre,Health Centre,FBO,9.46296,-0.00881,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Dabogni Health Centre,Health Centre,MoH,9.20765,-0.18334,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Daboya   Health Centre,Health Centre,MoH,9.52878,-1.38151,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Dalon Health Centre,Health Centre,MoH,9.63016,-1.00931,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Damakung Clinic,Clinic,MoH,,,,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Northern,Damongo District Hospital,District Hospital,FBO,9.06302,-1.79872,GPS,GHA,Hospital,3.0,Tier3 provincial hospital
Ghana,Northern,Demon Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,9.495954,0.205502,Other,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Diare Health Centre,Health Centre,MoH,9.87457,-0.87583,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Dipali Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,9.870293,-0.873054,Google Earth,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Donald Richard Clinic,Clinic,MoH,9.378618,-2.454924,Other,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Northern,Fame Health Centre,Health Centre,MoH,8.46489,-0.20386,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Fellowship of Medical Evangelists (FAME)-Loagri Clinic,Clinic,FBO,10.27744,-0.82818,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Northern,Fellowship of Medical Evangelists (FAME)-Yizesi Clinic,Clinic,FBO,10.28389,-1.43655,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Northern,Fooshegu Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,9.3166,-0.9,Other,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Galwei Health Centre,Health Centre,MoH,9.6214,-0.43895,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Gambaga Health Centre,Health Centre,MoH,10.528,-0.44041,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Garinkuka Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,9.74152,0.13433,GPS,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Gariziegu Clinic,Clinic,MoH,9.39845,-0.83087,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Northern,Gbangbanpong Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,9.85065,0.30435,GPS,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Gbangu Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,10.493709,-0.502518,Other,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Gbenfu Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,8.929444,-2.531667,Geonames,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Gbeo Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,10.37035,-0.80314,GPS,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Gbingbani Health Centre,Health Centre,MoH,10.38706,-0.18374,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Gbintiri Health Centre,Health Centre,MoH,10.28123,-0.11996,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Gbulun Health Centre,Health Centre,MoH,9.48951,-1.01225,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Gindabuo Health Centre,Health Centre,MoH,9.62936,-2.45984,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Gulbi  Quarters Health Centre,Health Centre,MoH,8.25975,-0.23938,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Gurupe Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,9.228959,-2.220528,Other,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Gushegu  District Hospital,District Hospital,MoH,9.92814,-0.21489,GPS,GHA,Hospital,3.0,Tier3 provincial hospital
Ghana,Northern,Gushegu Hospital,Hospital,MoH,9.921227,-0.217964,Other,GHA,Hospital,3.0,Tier3 provincial hospital
Ghana,Northern,Haj Adams Health Centre,Health Centre,MoH,9.40179,-0.84597,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Industrial Area Health Centre,Health Centre,MoH,9.39219,-0.86101,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Jama Health Centre,Health Centre,MoH,8.29998,-2.18507,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Janga Health Centre,Health Centre,MoH,10.02833,-0.97536,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Jantong Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,9.23357,-0.40115,GPS,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Jawani Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,10.382262,-0.36786,Other,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Jimbale Health Centre,Health Centre,MoH,10.45524,-0.01124,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Jimle Health Centre,Health Centre,MoH,9.40029,-0.4828,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Jonjori Health Centre,Health Centre,MoH,9.65274,-0.6936,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Juanayili Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,8.954624,-0.150709,Other,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Jubilee Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,9.280319,0.256603,Combination,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Juo Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,9.02161,-0.07641,GPS,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Kafaba Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,8.466,-0.736,Combination,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Kakiasi Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,,,,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Kalba  Health Centre,Health Centre,FBO,9.54879,-2.66509,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Kalpohini Health Centre,Health Centre,MoH,9.42159,-0.82481,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Kambagu Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,10.559167,0.053611,Google Earth,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Kambatiak Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,10.592019,0.023304,Other,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Kandin Health Centre,Health Centre,MoH,9.1998,0.45278,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Karaga Health Centre,Health Centre,MoH,9.91563,-0.43159,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Katani Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,10.162,-0.08459,GPS,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Kings Medical Centre,Health Centre,FBO,9.533805,-0.948916,Combination,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Kitare  Health Centre,Health Centre,MoH,8.26244,-0.18055,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Konlinvai Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,10.399765,-0.300019,Google Earth,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Kotingli  Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,9.34043,-0.79244,GPS,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Kotito Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,8.955985,-1.797987,Other,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Kpabia Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,9.260663,-0.239024,Other,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Kpalba Evangelical Presbyterian Health Centre,Health Centre,FBO,9.5358,0.22578,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Kpalbe Health Centre,Health Centre,MoH,9.11986,-0.55531,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Kpalbutabu Health Centre,Health Centre,MoH,9.40616,0.42942,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Kpandai Health Centre,Health Centre,MoH,8.46327,0.00606,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Kpanvo Health Centre,Health Centre,MoH,9.37119,-0.82784,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Kpasenkpe  Health Centre,Health Centre,MoH,10.44709,-1.04688,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Kpatinga Health Centre,Health Centre,MoH,9.76705,-0.26769,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Kpembu Health Centre,Health Centre,MoH,8.5621,-0.7547,Combination,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Kpendua Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,9.73252,-1.06362,GPS,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Kpiliyin Health Centre,Health Centre,MoH,9.5418,-0.88683,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Kubori  Health Centre,Health Centre,MoH,10.14663,-1.29627,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Kucha Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,,,,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Kujoni Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,,,,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Kukpalgu Health Centre,Health Centre,MoH,9.18128,0.31606,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Kukuo Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,8.84772,0.15747,GPS,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Kukuo Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,8.851764,0.158292,Combination,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Kulmasa Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,9.69186,-2.48805,GPS,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Kunbungu Health Centre,Health Centre,MoH,9.54916,-0.94233,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Kuni Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,9.24587,-0.16672,GPS,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Kusawgu Health Centre,Health Centre,FBO,9.19881,-1.05046,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Kwame Kwesi Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,8.47397,-2.178771,Other,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Lahagu Health Centre,Health Centre,MoH,9.32957,-0.72924,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Langbinsi Presby Health Centre,Health Centre,FBO,10.40747,-0.56017,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Lanja  Health Centre,Health Centre,MoH,9.17736,-0.01795,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Lingbinsi  Community  Clinic,Clinic,MoH,9.57138,-1.40698,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Northern,Lingbinsi Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,9.572161,-1.408548,Combination,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Lingbunga Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,9.64364,-1.20984,GPS,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Loloto Health Centre,Health Centre,FBO,8.36555,-0.40301,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Lonto Health Centre,Health Centre,MoH,8.2114,-0.4296,Combination,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Lungni Health Centre,Health Centre,MoH,8.55814,-0.00315,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Makango Health Centre,Health Centre,FBO,8.32421,-0.61921,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Makayili  Health Centre,Health Centre,MoH,9.00093,-0.01717,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Malshegu Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,9.471,-0.906,Encarta,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Maluwe Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,8.674234,-2.291646,Other,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Mandari Health Centre,Health Centre,MoH,9.02344,-2.57767,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Mankarigu Health Centre,Health Centre,MoH,10.02667,-1.27923,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Mankuma Health Centre,Health Centre,MoH,9.171949,-2.484106,Other,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Mempeasem Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,,,,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Mogla Health Centre,Health Centre,MoH,9.5934,-0.87316,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Mole Game Health Centre,Health Centre,MoH,9.25197,-1.85014,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Mozio Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,10.443195,-0.013401,Other,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Mpaha Health Centre,Health Centre,MoH,8.74581,-1.11387,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Nabuli Health Centre,Health Centre,MoH,9.925767,-0.061177,Other,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Nahuyili Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,9.390142,0.367022,Other,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Nakpale Health Centre,Health Centre,MoH,8.97945,0.32212,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Nakpanduri  Health Centre,Health Centre,FBO,10.63501,-0.17942,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Nakpayili Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,8.76046,0.05359,GPS,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Nansoni Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,10.19213,0.218132,Other,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Nanton Health Centre,Health Centre,MoH,9.54552,-0.73422,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Nasia  Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,10.15817,-0.80475,GPS,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Nasuan  Health Centre,Health Centre,MoH,10.51322,-0.16578,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Nyani Health Centre,Health Centre,MoH,9.35578,-0.19746,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Nyankpala Health Centre,Health Centre,MoH,9.40372,-0.98557,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Nyohini  Clinic,Clinic,MoH,9.40097,-0.86769,GPS,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Northern,Nyong Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,9.8832,-0.62553,GPS,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Oti River Hospital,Hospital,MoH,8.4505,-0.07582,GPS,GHA,Hospital,3.0,Tier3 provincial hospital
Ghana,Northern,Our  Lady Of Rocio  Health Centre,Health Centre,FBO,10.35992,-0.79743,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Pigu Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,9.97998,-0.82363,GPS,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Pishegu Health Centre,Health Centre,MoH,9.96682,-0.64704,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Pong Tamale Health Centre,Health Centre,MoH,9.68228,-0.83354,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Public Health Unit BMC Clinic,Clinic,FBO,10.524054,-0.372563,Combination,GHA,Health Clinic,2.0,Tier2 health center
Ghana,Northern,Pudua Health Centre,Health Centre,MoH,8.86983,0.27477,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Sabare Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,9.2782,0.26256,GPS,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Saboba Medical Centre,Hospital,FBO,9.70965,0.31924,GPS,GHA,Hospital,3.0,Tier3 provincial hospital
Ghana,Northern,Sabojida Health Centre,Health Centre,MoH,8.31204,-0.30621,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Sabonjida Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,8.307592,-0.303223,Other,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Sakogu Health Centre,Health Centre,MoH,10.5758,-0.27809,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Salaga  District Hospital,District Hospital,MoH,8.55733,-0.51437,GPS,GHA,Hospital,3.0,Tier3 provincial hospital
Ghana,Northern,Sambuli Health Centre,Health Centre,FBO,9.59873,0.27661,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Samini Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,10.470362,-0.6209,Geonames,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Sandua Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,10.194002,-0.294054,Other,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Sang Health Centre,Health Centre,MoH,9.41863,-0.27738,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Sangul Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,9.812998,0.303081,Other,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Sankpala Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,9.26426,-1.00502,GPS,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Savelugu  District Hospital,District Hospital,MoH,9.61862,-0.82929,GPS,GHA,Hospital,3.0,Tier3 provincial hospital
Ghana,Northern,Savelugu  Hospital,Hospital,MoH,9.624722,-0.827778,Google Earth,GHA,Hospital,3.0,Tier3 provincial hospital
Ghana,Northern,Sawla Health Centre,Health Centre,MoH,9.2676,-2.4061,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Sawla Health Centre,Health Centre,MoH,9.2676,-2.40624,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Shekina Health Centre,Health Centre,MoH,9.45545,-0.87108,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Singa  Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,9.73055,-1.06267,GPS,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Soma Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,9.46424,-2.3176,GPS,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Sunsong Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,9.5974,-0.01523,GPS,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Taha Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,9.432682,-0.786029,Other,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Tamale Central  Hospital,Teaching Hospital,MoH,9.24188,-0.50141,GPS,GHA,Hospital,3.0,Tier3 provincial hospital
Ghana,Northern,Tamale SDA Hospital,Hospital,FBO,9.39974,-0.8318,GPS,GHA,Hospital,3.0,Tier3 provincial hospital
Ghana,Northern,Tamale West District Hospital,District Hospital,MoH,9.40046,-0.8503,GPS,GHA,Hospital,3.0,Tier3 provincial hospital
Ghana,Northern,Tampion Health Centre,Health Centre,MoH,9.83497,-0.77994,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Tantala Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,10.199675,-1.537222,Other,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Tatale Health Centre,Health Centre,FBO,9.36439,0.52957,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Tatindo Community-based Health Planning and Services,Community-based Health Planning and Services,FBO,9.436,0.484,Other,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Temaa Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,10.473629,-0.138914,Other,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Tinga Health Centre,Health Centre,MoH,8.58131,-2.22444,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Tolon Health Centre,Health Centre,MoH,9.42688,-1.05236,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Tuluwe Health Centre,Health Centre,MoH,8.71256,-0.93153,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Tumbo Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,10.050556,0.320556,Geonames,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Tuna Health Centre,Health Centre,FBO,9.49246,-2.41875,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Tuni Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,10.166667,-0.416667,Geonames,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Walewale  District Hospital,District Hospital,MoH,10.34633,-0.80854,GPS,GHA,Hospital,3.0,Tier3 provincial hospital
Ghana,Northern,Wanjoga Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,10.21564,0.33012,GPS,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Wantugu Health Centre,Health Centre,MoH,9.51441,-1.14721,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Wapuli Evangelical Presbyterian Health Centre,Health Centre,FBO,9.73956,0.10464,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Wec Health Centre,Health Centre,MoH,8.45768,0.01228,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Wenchiki Health Centre,Health Centre,MoH,10.2732,0.20774,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Woriborgu Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,9.0532,0.25317,GPS,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Wulensi Health Centre,Health Centre,MoH,8.65643,0.00349,Combination,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Wulugu Health Centre,Health Centre,MoH,10.6111,-0.8041,Combination,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Wundua Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,10.33391,-0.53381,GPS,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Yagaba Health Centre,Health Centre,MoH,10.22982,-1.28604,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Yalla Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,8.784521,-0.766681,Other,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Yama Community-based Health Planning and Services,Community-based Health Planning and Services,MoH,10.33918,-1.02142,GPS,GHA,Community Health Unit,1.0,Tier1 health post
Ghana,Northern,Yapei Health Centre,Health Centre,MoH,9.14325,-1.1547,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Yendi District Hospital,District Hospital,MoH,9.44604,-0.00402,GPS,GHA,Hospital,3.0,Tier3 provincial hospital
Ghana,Northern,Yikpabongo  Health Centre,Health Centre,MoH,10.24492,-1.56754,GPS,GHA,Health Centre,2.0,Tier2 health center
Ghana,Northern,Yizesi  Health Centre,Health Centre,MoH,10.28394,-1.4366,Combination,GHA,Health Centre,2.0,Tier2 health center
