name,type,state,lat,lon
Shradha Hospital  CY,CHC,GUJARAT,24.00762666961636,73.36066013961191
Vijaynagar,CHC,GUJARAT,24.00762666961636,73.36066013961191
Satlasana,CHC,GUJARAT,24.0232538201692,72.79418762028371
Jangral,CHC,GUJARAT,24.036044000310547,72.16274100029749
Shihori,CHC,GUJARAT,24.04046799962952,71.94019300063039
Memadpur,CHC,GUJARAT,24.058769719480196,72.51832327001436
Semari,CHC,RAJASTHAN,24.06234999988294,73.83109999993478
Kherwada,CHC,RAJASTHAN,24.068610000015525,73.93541000007271
Rishabhdev,CHC,RAJASTHAN,24.07811899961617,73.6918809998337
Vadgam,CHC,GUJARAT,24.080360610489368,72.48757105963679
Dhariawad,CHC,RAJASTHAN,24.10170200010253,74.44194399962821
Moriya,CHC,GUJARAT,24.10706434993214,72.66787672989244
Deodar,CHC,GUJARAT,24.108546999492567,71.78071600003067
Khimana,CHC,GUJARAT,24.11089700016784,71.92921700001008
Matoda,CHC,GUJARAT,24.11744800010133,73.01069000030945
Sarada,CHC,RAJASTHAN,24.131549999975952,73.78589999978973
Thara,CHC,RAJASTHAN,24.13470699987465,73.93451199919895
Suigam,CHC,GUJARAT,24.15466729053169,71.3554701894124
bhildi,CHC,GUJARAT,24.18120499947194,72.00188806005853
Baravarda,CHC,RAJASTHAN,24.186040000303237,74.70005199936168
Danta,CHC,GUJARAT,24.192151999802533,72.76517599997368
Parsaad,CHC,RAJASTHAN,24.193610999961656,73.7051229998599
Chandisar,CHC,GUJARAT,24.218783909594624,72.31093867064645
kotarwada,CHC,GUJARAT,24.239149999527715,71.65120299923215
Phalasiya,CHC,RAJASTHAN,24.24336200024011,73.38166099923983
Lasadia,CHC,RAJASTHAN,24.25790599938021,74.2407330001852
VIRAMPUR,CHC,GUJARAT,24.268052089467908,72.66064092065311
Lakhani,CHC,GUJARAT,24.31269500025333,71.82297389005943
Vav,CHC,GUJARAT,24.357355710060062,71.51181158008872
Jhadol S,CHC,RAJASTHAN,24.359157699763628,73.53143060006347
Kotda,CHC,RAJASTHAN,24.363309999536497,73.17708000055117
Poshina,CHC,GUJARAT,24.366569030543,73.02991380006591
Gingla,CHC,RAJASTHAN,24.37699999924408,74.06740000016428
Dhunsol,CHC,GUJARAT,24.38552889967885,71.94471660019425
Amirgadh,CHC,GUJARAT,24.403049000432777,72.64541599923169
Jhadol Ph,CHC,RAJASTHAN,24.4139500000576,73.47818300022485
Kurabad,CHC,RAJASTHAN,24.421050000306973,73.96659999991242
Rah,CHC,GUJARAT,24.49104899991919,71.8290900005011
CHC KHIMAT,CHC,GUJARAT,24.491962999808763,72.17951099975306
Panthawada,CHC,GUJARAT,24.496733999845365,72.30586900049278
Tadav,CHC,GUJARAT,24.49916003002801,71.43616498990048
Dungla,CHC,RAJASTHAN,24.5052249999926,74.3323529997677
Ogana,CHC,RAJASTHAN,24.521630999530945,73.36055400006782
Binota,CHC,RAJASTHAN,24.529798999335423,74.56873099981502
Nai,CHC,RAJASTHAN,24.54071999993673,73.50091999966638
Piluda,CHC,GUJARAT,24.551211999805115,71.6976779998195
Nikumbh,CHC,RAJASTHAN,24.56440400043221,74.49162100013005
Menar,CHC,RAJASTHAN,24.59959999962306,74.10639999979652
JADIYA,CHC,GUJARAT,24.609038999970476,72.03261100062922
Rohida,CHC,RAJASTHAN,24.610093999846683,72.96377299985623
Reodar,CHC,RAJASTHAN,24.619359000228997,72.52935600014318
Badgaon,CHC,RAJASTHAN,24.636660000218523,73.6801090002435
Sarupganj,CHC,RAJASTHAN,24.65452500042151,72.92538599979409
Mandphiya,CHC,RAJASTHAN,24.661370000303187,74.39997200023527
Vallabhunagar,CHC,RAJASTHAN,24.67219999949293,74.00360000027759
Bhadesar,CHC,RAJASTHAN,24.68040100005978,74.50932000042152
Khemli,CHC,RAJASTHAN,24.692019999826712,73.85043999946816
Kanera,CHC,RAJASTHAN,24.71453999993985,74.89321899955874
Raniwada,CHC,RAJASTHAN,24.74743100062688,72.20504799942618
Padrada,CHC,RAJASTHAN,24.75216300007032,73.52701900065263
Sawa,CHC,RAJASTHAN,24.756161000281363,74.57907100040069
Delwara,CHC,RAJASTHAN,24.775213000321592,73.7463150001765
Mavli,CHC,RAJASTHAN,24.783330000060783,73.98333000008336
Jaswantpura,CHC,RAJASTHAN,24.80234999978028,72.46005099932954
Ghatiyawali,CHC,RAJASTHAN,24.81126200081207,74.68477799938303
Handecha,CHC,RAJASTHAN,24.814444000007597,71.6597220006509
Gosunda,CHC,RAJASTHAN,24.853924000233658,74.54046899935506
Bhopalsagar,CHC,RAJASTHAN,24.85614099968972,74.20912800024382
Karda,CHC,RAJASTHAN,24.89389999989748,72.09720000071142
Vijypur,CHC,RAJASTHAN,24.8952429994919,74.8102460005432
Venkatapuram,CHC,TELANGANA,18.302824000417125,80.55217799955861
Naigaon,CHC,MAHARASHTRA,18.85120909965541,77.53259910008065
Balkonda,CHC,TELANGANA,18.86963800005719,78.33586100024561
DARBHA,CHC,CHATTISGARH,18.8714320496769,81.8697851100006
Luxetipet,CHC,TELANGANA,18.875479999487343,79.20282000007813
Narwali,CHC,RAJASTHAN,23.75972699981868,74.41298999995547
Mudhole,CHC,TELANGANA,18.922479999774783,77.8638800001028
Sirpoor T,CHC,TELANGANA,18.936331999831665,78.67816599938331
Chinchwan,CHC,MAHARASHTRA,18.93892869998828,76.04644349946595
Nangoor,CHC,CHATTISGARH,18.94322440927957,82.04362886963422
Kalandari,CHC,RAJASTHAN,24.91916999945946,72.68660000005067
Khamnor,CHC,RAJASTHAN,24.92378000011905,73.72130599968466
Dariba,CHC,RAJASTHAN,24.949999999308957,74.13329999977552
Gogunda,CHC,RAJASTHAN,24.97999999961183,73.52999999973584
Sedwa,CHC,RAJASTHAN,24.98520999997271,71.07358999955174
Bera,CHC,RAJASTHAN,24.99965700008557,73.17331299984886
Jhalo Ki Madar,CHC,RAJASTHAN,25.00170099982337,73.65803599952736
Bassi,CHC,RAJASTHAN,25.01726099964967,74.77282400040365
Railmagra,CHC,RAJASTHAN,25.0203120002086,74.11300299981714
Gangarar,CHC,RAJASTHAN,25.05593399944214,74.61954699941839
Rashmi,CHC,RAJASTHAN,25.060899000506723,74.36094700048865
JALAHALLI,CHC,KARNATAKA,16.364399999864755,76.78449999985523
Siyana,CHC,RAJASTHAN,25.141367999409933,72.68167699963004
Sadas,CHC,RAJASTHAN,25.1429219998619,74.75378800064387
Kelwara,CHC,RAJASTHAN,25.15028599953999,73.58321199933975
Kelwa,CHC,RAJASTHAN,25.15081700016115,73.84484699957605
Dhorimanna,CHC,RAJASTHAN,25.15766999952122,71.3936600002865
Hamirgarh CHC,CHC,RAJASTHAN,25.18620299946877,74.63169699930036
Sahada CHC,CHC,RAJASTHAN,25.188359000364517,74.24154100064732
Potla,CHC,RAJASTHAN,25.188359000364517,74.24154100064732
Gudamalani,CHC,RAJASTHAN,25.24821000016982,71.7628000000042
Sayla,CHC,RAJASTHAN,25.257020999642894,72.19640300030571
Bigod,CHC,RAJASTHAN,25.260541999563564,75.01071099944839
Desuri,CHC,RAJASTHAN,25.27515800020158,73.5682470000559
Sanderao,CHC,RAJASTHAN,25.304360000576004,73.17331299984886
Suwana CHC,CHC,RAJASTHAN,25.338771999746896,74.6985889994967
Ahore,CHC,RAJASTHAN,25.36666700028876,72.78333300002458
Nadol,CHC,RAJASTHAN,25.36991900043587,73.45519099961686
Koselave,CHC,RAJASTHAN,25.37352100028236,73.12610900023877
Kosithal,CHC,RAJASTHAN,25.398138000069032,74.16867999991688
Kotri CHC,CHC,RAJASTHAN,25.398849000043803,74.89977300007384
Raipur CHC,CHC,RAJASTHAN,25.402258999830245,74.16541199988015
Mandawla,CHC,RAJASTHAN,25.426799999520817,72.51749999998907
Mandal CHC,CHC,RAJASTHAN,25.439817000542813,74.56979100017217
Chohtan,CHC,RAJASTHAN,25.476999999741498,71.03485000021048
Kareda CHC,CHC,RAJASTHAN,25.513572000669257,74.22651799984051
Ranigaon,CHC,RAJASTHAN,25.55177500054098,71.31711600031599
Nokhra,CHC,RAJASTHAN,25.568299999629268,71.9564999994054
Sindhari,CHC,RAJASTHAN,25.568319999741902,71.9565199994969
Nimbalkot,CHC,RAJASTHAN,25.568319999741902,71.9565199994969
Manihari,CHC,RAJASTHAN,25.666068000175105,73.09955300021637
Detani,CHC,RAJASTHAN,25.703639999527745,71.00319000001747
Ramsar,CHC,RAJASTHAN,25.703649999991868,71.00320000006323
Bhim,CHC,RAJASTHAN,25.741000000279367,74.07994699970631
Kharchi,CHC,RAJASTHAN,25.7518150003376,73.56235700006285
Deoli,CHC,RAJASTHAN,25.75978100016993,73.38053899985668
Phuliyaklan,CHC,RAJASTHAN,25.794439999952136,74.95883999951072
Samdari,CHC,RAJASTHAN,25.807509999963003,72.56145999985189
Jasol,CHC,RAJASTHAN,25.8263899997411,72.18864000036885
Vishala,CHC,RAJASTHAN,25.838950000273037,71.32685000010595
Badnor,CHC,RAJASTHAN,25.841765000325744,74.28248600019337
Bagri Nagar,CHC,RAJASTHAN,25.895763000142395,73.80698199974572
Kawas,CHC,RAJASTHAN,25.90818999949736,71.53433999970444
Bataru,CHC,RAJASTHAN,25.90818999949736,71.53433999970444
Gadra Road,CHC,RAJASTHAN,25.93490000011346,70.5248699994447
Pachpadara,CHC,RAJASTHAN,25.949110000065616,72.1850599992643
Patodi,CHC,RAJASTHAN,25.949149999832816,72.18509999944725
Rohat,CHC,RAJASTHAN,25.954657000403746,73.13507399992471
Raipur,CHC,RAJASTHAN,26.04116399987685,74.0197300003989
Bhinay,CHC,RAJASTHAN,26.05190099966204,74.77028000026512
Tantoti,CHC,RAJASTHAN,26.06400000036506,74.76346500053242
Jawaja,CHC,RAJASTHAN,26.06932499982656,74.3067219994849
Masuda,CHC,RAJASTHAN,26.09245900069833,74.50677700010792
Kusalpura,CHC,RAJASTHAN,26.097409000021475,73.95802500021382
Kalayanpur,CHC,RAJASTHAN,26.108100000118707,72.53284000008995
Salawas,CHC,RAJASTHAN,26.116666999876166,72.98333300039596
Bandanwara,CHC,RAJASTHAN,26.125179000539447,74.69008599976812
Sheo,CHC,RAJASTHAN,26.131679999387977,71.42527999939824
Nimaj,CHC,RAJASTHAN,26.148390000418505,74.0021020002525
Borada,CHC,RAJASTHAN,26.207099999685056,75.0494330001446
Luni,CHC,RAJASTHAN,26.236371000088404,73.73963299961488
Banaad,CHC,RAJASTHAN,26.3316309993964,73.14845999989095
shergarh,CHC,RAJASTHAN,26.352806000774912,72.21807000024265
Balesar,CHC,RAJASTHAN,26.352806000774912,72.21807000024265
Pisangan,CHC,RAJASTHAN,26.39052499942904,74.37927400041886
Phalsund,CHC,RAJASTHAN,26.39627400064078,71.92383200053042
Shrinagar,CHC,RAJASTHAN,26.43425199954349,74.78087199984753
Ner,CHC,MAHARASHTRA,19.768399999771717,76.19259999986008
Makdi,CHC,CHATTISGARH,19.774840079674597,81.90539272976025
Mandvi,CHC,MAHARASHTRA,19.79705350025239,78.27893649982936
Sawana,CHC,MAHARASHTRA,19.814514199791656,77.72767070025827
Gondpipri,CHC,MAHARASHTRA,19.83657759917742,79.38373899958559
Badnapur,CHC,MAHARASHTRA,19.86708800016593,75.5393639997508
Karmad,CHC,MAHARASHTRA,19.867819999930973,75.54230899974732
Chamorshi,CHC,MAHARASHTRA,19.869422999914946,80.00028999987232
Zari Jamni,CHC,MAHARASHTRA,19.8715935004142,78.76330379989304
Koilibeda,CHC,CHATTISGARH,19.96201725966443,80.98138614953776
Dhanora,CHC,CHATTISGARH,19.985699999983407,81.46406000042504
Hatabharandi,CHC,ORISSA,20.015130000428734,81.9145700004495
R H Bibi,CHC,MAHARASHTRA,20.020572999323495,76.37562300018834
Paud,CHC,MAHARASHTRA,18.312549999647644,73.3707799999524
BADE KILEPAL,CHC,CHATTISGARH,18.98859765064069,81.64097500030202
RH Panvel,CHC,MAHARASHTRA,18.990472399309912,73.10418290012274
Raimoha,CHC,MAHARASHTRA,18.992391500189857,75.50292009966566
Chichondipatil,CHC,MAHARASHTRA,19.001750999602244,74.92538500009003
Parner,CHC,MAHARASHTRA,19.00266999963908,74.43550100033953
Palam,CHC,MAHARASHTRA,19.009997399993274,76.9499027992104
TOKAPAL,CHC,CHATTISGARH,19.011513330564277,81.87652667066223
RH Kashele,CHC,MAHARASHTRA,19.02869000040735,73.2554600006556
Godegaon,CHC,MAHARASHTRA,19.083000000202933,73.6670000002867
Sawali,CHC,MAHARASHTRA,20.0648290999782,79.80165690029173
Phulambri,CHC,MAHARASHTRA,20.080588889980337,75.4141249998178
R H Deulgaon Mahi,CHC,MAHARASHTRA,20.08880099982408,76.18127200068388
Maregaon,CHC,MAHARASHTRA,20.103552020095552,78.80535577988898
Umarkhed,CHC,MAHARASHTRA,20.1062339998631,78.83514400005035
Tembhurni,CHC,MAHARASHTRA,20.126705000120168,75.9938480001668
Digras,CHC,MAHARASHTRA,20.13331310073056,77.70904500061461
Ghatanji,CHC,MAHARASHTRA,20.171988999700385,78.32428000045113
Jafrabad,CHC,MAHARASHTRA,20.196756999760343,76.0102990006785
Manora,CHC,MAHARASHTRA,20.21967700016242,77.55798299987991
Durgukondal,CHC,CHATTISGARH,20.222264250162187,80.94605401971958
Malegaon,CHC,MAHARASHTRA,20.240294000325083,76.99356100017206
Dhanora,CHC,MAHARASHTRA,20.27172299963684,80.30948199989606
Sindewahi,CHC,MAHARASHTRA,20.288030999835154,79.66104899965852
Mainpur,CHC,CHATTISGARH,20.291365000559,82.23514167074458
Chatari,CHC,MAHARASHTRA,20.29339500060541,76.47115100004011
Pishor,CHC,MAHARASHTRA,20.294501999655918,75.33564200067953
Dhanelikanhar,CHC,CHATTISGARH,20.301404770145083,81.34570159969834
Barshitakli,CHC,MAHARASHTRA,20.34364200012851,77.35417999971949
Manpur,CHC,CHATTISGARH,20.37444209992799,80.7296120397186
Amoda,CHC,CHATTISGARH,20.37895629047932,81.57791067032736
Balapur,CHC,MAHARASHTRA,20.393422000320648,76.46144400001434
R H Dhad,CHC,MAHARASHTRA,20.3958619999714,75.99976999994693
Ralegaon,CHC,MAHARASHTRA,20.4187720005342,78.52060000015884
Lohi,CHC,MAHARASHTRA,20.43000000025722,77.65000000002071
Wadner,CHC,MAHARASHTRA,20.44309899958876,78.74519299929885
Ajintha,CHC,MAHARASHTRA,20.53076110948319,75.74580832981586
R H Lakhanwada,CHC,MAHARASHTRA,20.559121999946903,76.6434370001227
Pimpalgaon Hareshwar,CHC,MAHARASHTRA,20.56979599950756,75.4252620000966
Bhidi,CHC,MAHARASHTRA,20.57622500018421,78.4022140004917
Mohla,CHC,CHATTISGARH,20.58406294998598,80.74715445018133
Nagbhir,CHC,MAHARASHTRA,20.58463489978241,79.68108149966466
Soygaon,CHC,MAHARASHTRA,20.590036110323236,75.61584166991739
Samudrapur,CHC,MAHARASHTRA,20.637282000196347,78.98689299997497
R H Motala,CHC,MAHARASHTRA,20.674473000461283,76.20593099957475
CHC Gurur,CHC,CHATTISGARH,20.683554450478173,81.40576399984369
Nandgaon Khandeshwar RH,CHC,MAHARASHTRA,20.688145000527747,77.83613200037705
Pahur,CHC,MAHARASHTRA,20.70859199945929,75.68069500017029
Korchi,CHC,MAHARASHTRA,20.71710199981446,80.47030400035997
Lakhandur,CHC,MAHARASHTRA,20.75011430019383,79.88496599947923
Bhiwapur,CHC,MAHARASHTRA,20.76381899976429,79.51766999939304
Pachora,CHC,MAHARASHTRA,20.797521999909776,75.38337699984395
RH Arjuni Morgaon,CHC,MAHARASHTRA,20.815173999603008,80.02716100043726
Gujra,CHC,CHATTISGARH,20.83120138022049,81.59080930999745
MALKHED,CHC,KARNATAKA,17.19870000007684,77.16039999995232
Bodvad,CHC,MAHARASHTRA,20.88078600012459,75.99243200015748
RH Navegaon Bandh,CHC,MAHARASHTRA,20.910134000523666,80.08071900054591
Deori Bangla,CHC,CHATTISGARH,20.92745666924717,81.05017166989394
Adyal,CHC,MAHARASHTRA,20.941468999817182,79.70192700015575
CHC NAWAPARA,CHC,CHATTISGARH,20.98686244076849,81.874921670507
Erandol,CHC,MAHARASHTRA,20.992854999786783,75.3300000003836
Varangaon,CHC,MAHARASHTRA,21.01156100027621,75.90042099986445
R H Warwat Bakal,CHC,MAHARASHTRA,21.021540000008294,76.71454699931144
Bhusawal MCL,CHC,MAHARASHTRA,21.050000000247028,75.76999999994307
Nikum,CHC,CHATTISGARH,21.056543330328296,81.2017933300338
Lakhani,CHC,MAHARASHTRA,21.066996399777256,79.82254890027687
RH Deori,CHC,MAHARASHTRA,21.06880299945884,80.36000000047194
RH Chichgad,CHC,MAHARASHTRA,21.06880299945884,80.36498999994143
Saundad,CHC,MAHARASHTRA,21.071121899290265,80.08895899961044
Teosa RH,CHC,MAHARASHTRA,21.082151000248437,78.05934899969071
RH Sadak Arjuni,CHC,MAHARASHTRA,21.092350000321098,80.27251999916574
Amalgaon,CHC,MAHARASHTRA,21.127747000197356,75.11586199966035
NGMC Indira Gandhi Rugnalaya,CHC,MAHARASHTRA,21.13325510005589,79.05391200039293
Kalameshwar,CHC,MAHARASHTRA,21.14010199939564,78.55031199916665
Telhara,CHC,MAHARASHTRA,21.14683999987192,76.4958530003853
Jheet,CHC,CHATTISGARH,21.152325000100507,81.55470667000725
Karanja,CHC,MAHARASHTRA,21.161680999784064,78.4039310007999
NGMC Pachpaoli maternity home,CHC,MAHARASHTRA,21.17299900016512,79.10010399932642
Nhavi,CHC,MAHARASHTRA,21.194534999786978,75.83450299981155
Somni,CHC,CHATTISGARH,21.20024225999095,81.18148771972339
Saoner MCL,CHC,MAHARASHTRA,21.230822999336716,78.551293999706
Tumgaon,CHC,CHATTISGARH,21.26969667026045,82.10086000009125
Ghumka,CHC,CHATTISGARH,21.289265519989108,81.09839036961803
RH Salekasa,CHC,MAHARASHTRA,21.302269999905377,80.49168800043972
Mohadi,CHC,MAHARASHTRA,21.308333000451945,79.6750000004126
Bori,CHC,CHATTISGARH,21.352154640229056,81.27061293067523
Pal,CHC,MAHARASHTRA,21.361772000333083,75.90153700029812
CHC Khaknar,CHC,MADHYA PRADESH,21.36461500032477,76.56065166994978
RH Amgaon,CHC,MAHARASHTRA,21.37712100046867,80.3770000000813
Parseoni,CHC,MAHARASHTRA,21.381474999936565,79.17297400027769
Ahiwara,CHC,CHATTISGARH,21.39530333010699,81.43395333019038
Dharsiwa,CHC,CHATTISGARH,21.406137209503704,81.6714884797996
CHC Warla,CHC,MADHYA PRADESH,21.431370000340827,75.17717200073353
Narkhed,CHC,MAHARASHTRA,21.463292999827416,78.537140000359
Churni RH,CHC,MAHARASHTRA,21.549199999890856,76.88299999946771
RH Rajegaon,CHC,MAHARASHTRA,21.56822099920708,80.23909999990515
Deolapar,CHC,MAHARASHTRA,21.584658000654915,79.37896700057433
CHC KHAIRLANJI,CHC,MADHYA PRADESH,21.59489800011219,79.9696280001122
Akot,CHC,MAHARASHTRA,21.61850999983954,77.33909999990959
CHC KIRNAPUR,CHC,MADHYA PRADESH,21.623918999323934,80.33384400048261
Ter,CHC,MAHARASHTRA,18.320000000249056,76.14000000000135
Takli dhokheshwar,CHC,MAHARASHTRA,19.15671599959825,74.37502499966772
LOHANDIGUDA,CHC,CHATTISGARH,19.17148487943143,81.75056794052357
Talkhed,CHC,MAHARASHTRA,19.18287069960995,76.03411379969621
Barad,CHC,MAHARASHTRA,19.223274000183512,77.46223899921975
Goveli,CHC,MAHARASHTRA,19.265594000235087,73.23889699999091
BAKAWAND,CHC,CHATTISGARH,19.27100383075075,82.09594413049734
Kosagumuda,CHC,ORISSA,19.274430000136416,82.24437999992371
Ambadiphata,CHC,MAHARASHTRA,19.27596799980984,73.45740000001965
Health Unit Paithan,CHC,MAHARASHTRA,19.284367999978837,75.22588000021649
CHC Bhainsdehi,CHC,MADHYA PRADESH,21.63000000054325,77.6200000002345
Gandai,CHC,CHATTISGARH,21.635210689956843,81.08270687980364
CHC Prabhat Pattan,CHC,MADHYA PRADESH,21.648085300348026,78.26782528030088
CHC JHIRANYA,CHC,MADHYA PRADESH,21.661467300564095,75.9956765200293
CHC RAMPAYLI,CHC,MADHYA PRADESH,21.676252000505546,80.01087099958407
CHC Nandanwadi,CHC,MADHYA PRADESH,21.740479760441,78.55696894930828
CHC Barud,CHC,MADHYA PRADESH,21.74846900036898,75.52621399978611
CHC KATANGI,CHC,MADHYA PRADESH,21.77046400008507,79.80445900078442
CHC khalwa,CHC,MADHYA PRADESH,21.803746999474026,76.74230900017918
CHC Sehra,CHC,MADHYA PRADESH,21.80694299960013,77.87674400073551
CHC Kurai,CHC,MADHYA PRADESH,21.810100639645672,79.50097448913911
Khandsara,CHC,CHATTISGARH,21.821218819608404,81.52827777980093
CHC Chhegoan Makhan,CHC,MADHYA PRADESH,21.836374999639283,76.21688832961017
CHC SEGAON,CHC,MADHYA PRADESH,21.856958330595145,75.33152999929739
CHC BHIKANGAON,CHC,MADHYA PRADESH,21.86356661947098,75.96846584040425
CHC Mohkhed,CHC,MADHYA PRADESH,21.88999405956056,78.83050774995323
CHC Bhimpur,CHC,MADHYA PRADESH,21.9100000004667,77.54999999983501
CHC GOGAWA,CHC,MADHYA PRADESH,21.91659176039132,75.74156687940464
CHC Lalbarra,CHC,MADHYA PRADESH,21.93884899947316,80.050697999945
CHC Gopalganj,CHC,MADHYA PRADESH,21.9832866703478,79.52916832992688
CHC Barghat,CHC,MADHYA PRADESH,22.05942849930218,79.66522709997756
CHC Thikri,CHC,MADHYA PRADESH,22.06492600083403,75.39994499963316
CHC KASRAVAD,CHC,MADHYA PRADESH,22.12089699919485,75.61112799941583
CHC Ghodadongri,CHC,MADHYA PRADESH,22.123000000525785,78.00299999957133
CHC Sirali,CHC,MADHYA PRADESH,22.15537176968731,77.05700746987533
CHC PARASWADA,CHC,MADHYA PRADESH,22.17638799995229,80.29763200048806
CHC Bakaner,CHC,MADHYA PRADESH,22.1827764699778,75.1574148307687
CHC Killod,CHC,MADHYA PRADESH,22.18685553007501,76.78119218019691
CHC Damua,CHC,MADHYA PRADESH,22.191366670096613,78.46136332962605
PHC Singodi,CHC,MADHYA PRADESH,22.19167925988011,79.05696609000093
CHC Jamai,CHC,MADHYA PRADESH,22.19532667012288,78.59619667006842
CHC BAGOD,CHC,MADHYA PRADESH,22.32232500013024,75.87993000063562
CHC Pounar,CHC,MADHYA PRADESH,22.32427832918873,79.27566500001673
CHC Tamia,CHC,MADHYA PRADESH,22.34214167043868,78.67045000020045
KUKDUR,CHC,CHATTISGARH,22.35436964941753,81.35497371990519
CHC Keolari,CHC,MADHYA PRADESH,22.369918780804717,79.90515398977621
CHC Chhapara,CHC,MADHYA PRADESH,22.391631619793067,79.54254311981667
CHC DEPALPUR,CHC,MADHYA PRADESH,22.429552679845003,75.6195098002429
CHC MANPUR,CHC,MADHYA PRADESH,22.42962500061302,75.61956999994334
CHC Dhanora,CHC,MADHYA PRADESH,22.435365059890376,79.05118709033596
pd CHC Pachmari,CHC,MADHYA PRADESH,22.46744600002196,78.4345850001641
CHC Handia,CHC,MADHYA PRADESH,22.486128410226705,76.986703149902
CHC Mawai,CHC,MADHYA PRADESH,22.49572092972633,81.07581824965867
CHC NEW HARSUD,CHC,MADHYA PRADESH,22.502285000171906,77.50174300043878
CHC Dhanaura,CHC,MADHYA PRADESH,22.53140328000587,79.84099795969463
CHC Amzera,CHC,MADHYA PRADESH,22.556384019968448,75.12110638944186
CHC TIRLA,CHC,MADHYA PRADESH,22.572611859756552,75.23698036001147
CHC Khategaon,CHC,MADHYA PRADESH,22.59293332987745,76.91117666985716
CHC BAJAG,CHC,MADHYA PRADESH,22.673169999774974,81.35138700030062
CHC Ghughri,CHC,MADHYA PRADESH,22.677804999375667,80.69478333027723
CHC KARANJIYA,CHC,MADHYA PRADESH,22.71054999939741,81.63896199971784
CHC SAMNAPUR,CHC,MADHYA PRADESH,22.749678999983843,81.10029900033925
CHC Mohgaon,CHC,MADHYA PRADESH,22.77059222006597,80.61813957059776
CHC AMARPUR,CHC,MADHYA PRADESH,22.78667916997545,80.96911327988784
CHC Ladkui,CHC,MADHYA PRADESH,22.806843920005228,77.22428577008407
CHC BETMA,CHC,MADHYA PRADESH,22.846301669943536,75.5384499998818
CHC Ghansore,CHC,MADHYA PRADESH,22.871832599665517,79.89472290002071
CHC Pushprajgarh,CHC,MADHYA PRADESH,22.930799999584664,81.60619999933489
CHC Venkatnagar,CHC,MADHYA PRADESH,22.933500000344896,81.88530000040925
CHC Sonkatch,CHC,MADHYA PRADESH,22.974411670038048,76.34926666960246
CHC SANWER,CHC,MADHYA PRADESH,22.976913610007937,75.82801642055347
CHC Bijadandi,CHC,MADHYA PRADESH,22.981198590098234,80.1503362503624
CHC Karpa,CHC,MADHYA PRADESH,22.991799999884545,81.41970000052913
MARWAHI,CHC,CHATTISGARH,23.001892789805613,82.0554852201313
CHC Badnawar,CHC,MADHYA PRADESH,23.021493330034016,75.2364299999661
CHC Jaithari,CHC,MADHYA PRADESH,23.0431999999915,81.80380000040611
CHC VIKRAMPUR,CHC,MADHYA PRADESH,23.06315300026545,80.90141600022642
CHC Narwar,CHC,MADHYA PRADESH,23.063342879829577,75.91801910048494
pd CHC Rajmarg,CHC,MADHYA PRADESH,23.06573599975446,79.02399499954907
CHC Bilkisganj,CHC,MADHYA PRADESH,23.11671315974498,77.23968024043052
CHC Parasi,CHC,MADHYA PRADESH,23.133300000497727,81.88939999940088
CHC Ingoriya,CHC,MADHYA PRADESH,23.14534499996168,75.55500833020534
CHC Funga,CHC,MADHYA PRADESH,23.187199999829133,81.81699999970118
CHC Singhpur,CHC,MADHYA PRADESH,23.211755740667307,81.41642885010071
CHC Vijayganj Mandi,CHC,MADHYA PRADESH,23.217477259669444,75.96546789011163
CHC Kundam,CHC,MADHYA PRADESH,23.219490000041,80.34792700058286
CHC DHANPURI,CHC,MADHYA PRADESH,23.23079299933933,81.4690930004505
CHC Sundarsi,CHC,MADHYA PRADESH,23.270656339974263,76.44775160985753
CHC Kalapipal,CHC,MADHYA PRADESH,23.337574830362215,76.83690137052656
CHC Pali,CHC,MADHYA PRADESH,23.35000000001897,81.0500000000465
CHC Ghatiya,CHC,MADHYA PRADESH,23.38052021998186,75.86199493027398
CHC Deori,CHC,MADHYA PRADESH,23.400173430265745,79.0205305595193
CHC Shyampur,CHC,MADHYA PRADESH,23.414541669553746,77.08145166990363
CHC Kesli,CHC,MADHYA PRADESH,23.42641499973308,78.80775499945149
CHC JHIKBIJURI,CHC,MADHYA PRADESH,23.469022459821584,81.93188758056291
CHC Gohparu,CHC,MADHYA PRADESH,23.493681590234555,81.40774734075214
CHC Umariyapan,CHC,MADHYA PRADESH,23.509186099857715,80.26937045996556
CHC Jharda,CHC,MADHYA PRADESH,23.603596669824995,75.72631000041699
CHC Moman Badodiya,CHC,MADHYA PRADESH,23.604176030003234,76.34270520947723
CHC Tal,CHC,MADHYA PRADESH,23.617731120306956,75.47737309006531
Gandhari,CHC,TELANGANA,18.393709999782097,78.11758099979966
Cheepurupalli,CHC,ANDHRA PRADESH,17.896884399894116,83.16271340022504
V.Madugula,CHC,ANDHRA PRADESH,17.916822999789893,82.81423899988809
Bhogapuram,CHC,ANDHRA PRADESH,18.037317600103723,83.48945550029038
Paderu,CHC,ANDHRA PRADESH,18.083299999391524,82.66669999945823
S.Kota,CHC,ANDHRA PRADESH,18.098421000350736,83.13556599972523
Gajapathinagaram,CHC,ANDHRA PRADESH,18.29347389996852,83.3339937992291
Palsana,CHC,RAJASTHAN,27.482645000423787,75.38493800051654
Barodamav,CHC,RAJASTHAN,27.483166999522965,76.86921299964351
Gahankar,CHC,RAJASTHAN,27.493877000136973,76.92109100015219
